"subject","absVD","OV","trial","choice","rt","leftval","rightval","VD","fixDurLeft","fixDurRight","fixDurTotal","EL","ER","x1","x2"
21,4,8,9,0,848,6,2,4,6,434,440,0.0136363636363636,0.986363636363636,-1.89090909090909,5.89090909090909
21,4,8,10,0,2176,2,6,-4,1237,531,1768,0.699660633484163,0.300339366515837,-0.402714932126697,-3.5972850678733
21,4,8,11,0,1793,2,6,-4,486,899,1385,0.350902527075812,0.649097472924188,-3.1927797833935,-0.807220216606498
21,4,8,12,1,803,2,6,-4,395,0,395,1,0,2,-6
21,4,8,13,0,1486,2,6,-4,271,807,1078,0.25139146567718,0.74860853432282,-3.98886827458256,-0.0111317254174397
21,4,8,14,0,1602,2,6,-4,892,302,1194,0.747068676716918,0.252931323283082,-0.0234505862646568,-3.97654941373534
21,4,8,15,1,1194,6,2,4,329,457,786,0.418575063613232,0.581424936386768,1.34860050890585,2.65139949109415
21,4,8,16,1,1672,6,2,4,903,361,1264,0.714398734177215,0.285601265822785,3.71518987341772,0.284810126582278
21,4,8,17,1,1131,6,2,4,437,286,723,0.604426002766252,0.395573997233748,2.83540802213001,1.16459197786999
21,4,8,18,1,1637,2,6,-4,899,330,1229,0.731489015459723,0.268510984540277,-0.148087876322213,-3.85191212367779
21,4,8,19,1,1041,6,2,4,0,633,633,0,1,-2,6
21,4,8,20,0,1030,6,2,4,263,359,622,0.422829581993569,0.577170418006431,1.38263665594855,2.61736334405145
21,4,8,21,1,1061,6,2,4,391,262,653,0.598774885145482,0.401225114854518,2.79019908116386,1.20980091883614
21,4,8,22,0,931,2,6,-4,523,0,523,1,0,2,-6
21,4,8,23,1,1151,6,2,4,471,272,743,0.633916554508748,0.366083445491252,3.07133243606999,0.928667563930013
21,4,8,24,0,1145,2,6,-4,453,284,737,0.614654002713704,0.385345997286296,-1.08276797829037,-2.91723202170963
21,4,8,25,1,3166,6,2,4,1103,1655,2758,0.399927483683829,0.600072516316171,1.19941986947063,2.80058013052937
21,4,8,26,0,1223,2,6,-4,705,110,815,0.865030674846626,0.134969325153374,0.920245398773006,-4.92024539877301
21,4,8,27,1,756,6,2,4,0,348,348,0,1,-2,6
21,4,8,28,1,1127,6,2,4,719,0,719,1,0,6,-2
21,4,8,29,1,2398,6,2,4,890,1100,1990,0.447236180904523,0.552763819095477,1.57788944723618,2.42211055276382
21,4,8,30,0,980,2,6,-4,572,0,572,1,0,2,-6
21,4,8,31,1,940,6,2,4,102,430,532,0.191729323308271,0.808270676691729,-0.466165413533835,4.46616541353383
21,4,8,32,0,775,2,6,-4,367,0,367,1,0,2,-6
21,4,8,33,0,931,2,6,-4,0,523,523,0,1,-6,2
21,4,8,34,1,1789,6,2,4,794,587,1381,0.574945691527878,0.425054308472122,2.59956553222303,1.40043446777697
21,4,8,35,1,2200,6,2,4,631,1161,1792,0.352120535714286,0.647879464285714,0.816964285714286,3.18303571428571
21,4,8,36,1,648,6,2,4,240,0,240,1,0,6,-2
21,4,8,37,1,1232,6,2,4,421,403,824,0.510922330097087,0.489077669902913,2.0873786407767,1.9126213592233
21,4,8,38,1,3149,2,6,-4,1675,1066,2741,0.611090842758117,0.388909157241883,-1.11127325793506,-2.88872674206494
21,4,8,39,0,912,2,6,-4,0,504,504,0,1,-6,2
21,4,8,40,1,664,6,2,4,256,0,256,1,0,6,-2
21,4,8,41,0,688,2,6,-4,0,280,280,0,1,-6,2
21,4,8,42,1,1992,6,2,4,1045,539,1584,0.659722222222222,0.340277777777778,3.27777777777778,0.722222222222223
21,4,8,43,1,1311,6,2,4,454,449,903,0.502768549280177,0.497231450719823,2.02214839424142,1.97785160575858
21,4,8,44,1,875,6,2,4,347,120,467,0.743040685224839,0.256959314775161,3.94432548179872,0.055674518201285
21,4,8,45,0,799,6,2,4,0,391,391,0,1,-2,6
21,4,8,46,0,1387,6,2,4,749,230,979,0.765066394279877,0.234933605720123,4.12053115423902,-0.12053115423902
21,4,8,47,0,751,6,2,4,0,343,343,0,1,-2,6
21,4,8,48,1,802,2,6,-4,376,18,394,0.954314720812183,0.0456852791878173,1.63451776649746,-5.63451776649746
21,4,8,49,0,915,2,6,-4,105,402,507,0.207100591715976,0.792899408284024,-4.34319526627219,0.343195266272189
21,4,8,50,1,1031,6,2,4,405,218,623,0.65008025682183,0.34991974317817,3.20064205457464,0.799357945425361
21,4,8,51,0,542,2,6,-4,0,134,134,0,1,-6,2
21,4,8,52,0,1301,2,6,-4,562,331,893,0.629339305711086,0.370660694288914,-0.96528555431131,-3.03471444568869
21,4,8,53,0,661,2,6,-4,0,253,253,0,1,-6,2
21,4,8,54,1,1204,6,2,4,485,311,796,0.60929648241206,0.39070351758794,2.87437185929648,1.12562814070352
21,4,8,55,0,1920,2,6,-4,623,889,1512,0.412037037037037,0.587962962962963,-2.7037037037037,-1.2962962962963
21,4,8,56,0,2608,2,6,-4,1083,1117,2200,0.492272727272727,0.507727272727273,-2.06181818181818,-1.93818181818182
21,4,8,57,1,1458,6,2,4,575,475,1050,0.547619047619048,0.452380952380952,2.38095238095238,1.61904761904762
21,4,8,58,0,933,2,6,-4,367,158,525,0.699047619047619,0.300952380952381,-0.407619047619048,-3.59238095238095
21,4,8,59,1,782,6,2,4,0,374,374,0,1,-2,6
21,4,8,60,1,645,6,2,4,237,0,237,1,0,6,-2
21,4,8,61,0,1207,2,6,-4,112,687,799,0.14017521902378,0.85982478097622,-4.87859824780976,0.878598247809762
21,4,8,62,1,773,6,2,4,365,0,365,1,0,6,-2
21,4,8,63,0,1448,2,6,-4,439,601,1040,0.422115384615385,0.577884615384615,-2.62307692307692,-1.37692307692308
21,4,8,64,1,556,6,2,4,148,0,148,1,0,6,-2
21,4,8,65,0,1204,2,6,-4,154,642,796,0.193467336683417,0.806532663316583,-4.45226130653266,0.452261306532663
21,4,8,66,0,1189,6,2,4,481,300,781,0.615877080665813,0.384122919334187,2.9270166453265,1.0729833546735
21,4,8,67,0,807,2,6,-4,0,399,399,0,1,-6,2
21,4,8,68,0,733,2,6,-4,325,0,325,1,0,2,-6
21,4,8,69,0,2151,2,6,-4,800,943,1743,0.458978772231784,0.541021227768216,-2.32816982214573,-1.67183017785427
21,4,8,70,0,1363,2,6,-4,416,539,955,0.435602094240838,0.564397905759162,-2.5151832460733,-1.4848167539267
21,4,8,71,1,950,6,2,4,0,542,542,0,1,-2,6
21,4,8,72,0,2265,2,6,-4,994,863,1857,0.535271943995692,0.464728056004308,-1.71782444803446,-2.28217555196554
21,4,8,73,1,1951,6,2,4,592,951,1543,0.383668178872327,0.616331821127673,1.06934543097861,2.93065456902139
21,4,8,74,0,985,2,6,-4,276,301,577,0.478336221837088,0.521663778162912,-2.17331022530329,-1.82668977469671
21,4,8,75,0,849,2,6,-4,68,373,441,0.154195011337868,0.845804988662131,-4.76643990929705,0.766439909297052
21,4,8,76,0,3096,2,6,-4,1480,1208,2688,0.550595238095238,0.449404761904762,-1.5952380952381,-2.40476190476191
21,4,8,77,1,1143,6,2,4,84,651,735,0.114285714285714,0.885714285714286,-1.08571428571429,5.08571428571429
21,4,8,78,0,1849,2,6,-4,1105,336,1441,0.766828591256072,0.233171408743928,0.134628730048577,-4.13462873004858
21,4,8,79,1,1004,6,2,4,213,383,596,0.35738255033557,0.64261744966443,0.859060402684564,3.14093959731544
21,4,8,80,0,1053,2,6,-4,450,195,645,0.697674418604651,0.302325581395349,-0.418604651162791,-3.58139534883721
21,4,8,81,0,1226,2,6,-4,115,703,818,0.140586797066015,0.859413202933985,-4.87530562347188,0.875305623471883
21,4,8,82,1,744,6,2,4,336,0,336,1,0,6,-2
21,4,8,83,0,2901,6,2,4,1285,1208,2493,0.51544324107501,0.48455675892499,2.12354592860008,1.87645407139992
21,4,8,84,0,738,2,6,-4,330,0,330,1,0,2,-6
21,4,8,85,1,1573,6,2,4,501,664,1165,0.430042918454936,0.569957081545064,1.44034334763948,2.55965665236051
21,4,8,86,0,1316,2,6,-4,406,502,908,0.447136563876652,0.552863436123348,-2.42290748898678,-1.57709251101322
21,4,8,87,0,1134,2,6,-4,8,718,726,0.0110192837465565,0.988980716253444,-5.91184573002755,1.91184573002755
21,4,8,88,0,1287,2,6,-4,728,151,879,0.828213879408419,0.171786120591581,0.625711035267349,-4.62571103526735
21,4,8,89,1,1249,6,2,4,123,718,841,0.146254458977408,0.853745541022592,-0.829964328180737,4.82996432818074
21,4,8,90,0,1403,2,6,-4,635,360,995,0.638190954773869,0.361809045226131,-0.894472361809045,-3.10552763819095
21,4,8,91,0,1016,2,6,-4,259,349,608,0.425986842105263,0.574013157894737,-2.59210526315789,-1.40789473684211
21,4,8,92,1,598,6,2,4,190,0,190,1,0,6,-2
21,4,8,93,1,1888,6,2,4,299,1181,1480,0.202027027027027,0.797972972972973,-0.383783783783784,4.38378378378378
21,4,8,94,1,728,6,2,4,320,0,320,1,0,6,-2
21,4,8,95,0,1889,2,6,-4,488,993,1481,0.329507089804186,0.670492910195814,-3.36394328156651,-0.636056718433491
21,4,8,96,0,2292,2,6,-4,1057,827,1884,0.56104033970276,0.43895966029724,-1.51167728237792,-2.48832271762208
21,4,8,97,1,3200,6,2,4,1173,1619,2792,0.42012893982808,0.57987106017192,1.36103151862464,2.63896848137536
21,4,8,98,0,2770,2,6,-4,1076,1286,2362,0.455546147332769,0.544453852667231,-2.35563082133785,-1.64436917866215
21,4,8,99,1,1795,6,2,4,755,632,1387,0.544340302811824,0.455659697188176,2.35472242249459,1.64527757750541
21,4,8,100,0,1761,2,6,-4,731,622,1353,0.540280857354028,0.459719142645972,-1.67775314116778,-2.32224685883222
22,4,8,1,1,4420,6,2,4,1639,2387,4026,0.407103825136612,0.592896174863388,1.2568306010929,2.7431693989071
22,4,8,2,0,955,2,6,-4,443,118,561,0.789661319073084,0.210338680926916,0.31729055258467,-4.31729055258467
22,4,8,3,0,1728,2,6,-4,493,841,1334,0.369565217391304,0.630434782608696,-3.04347826086957,-0.956521739130435
22,4,8,4,0,1537,2,6,-4,678,465,1143,0.593175853018373,0.406824146981627,-1.25459317585302,-2.74540682414698
22,4,8,5,0,1094,2,6,-4,0,700,700,0,1,-6,2
22,4,8,6,1,1202,6,2,4,658,150,808,0.814356435643564,0.185643564356436,4.51485148514851,-0.514851485148515
22,4,8,7,1,703,6,2,4,0,309,309,0,1,-2,6
22,4,8,8,1,2112,2,6,-4,1066,652,1718,0.620488940628638,0.379511059371362,-1.0360884749709,-2.9639115250291
22,4,8,9,0,1359,2,6,-4,225,740,965,0.233160621761658,0.766839378238342,-4.13471502590674,0.134715025906736
22,4,8,10,1,981,6,2,4,587,0,587,1,0,6,-2
22,4,8,11,1,1440,2,6,-4,553,493,1046,0.52868068833652,0.47131931166348,-1.77055449330784,-2.22944550669216
22,4,8,12,0,1155,2,6,-4,510,251,761,0.670170827858081,0.329829172141919,-0.638633377135348,-3.36136662286465
22,4,8,13,1,1603,6,2,4,614,595,1209,0.507857733664185,0.492142266335815,2.06286186931348,1.93713813068652
22,4,8,14,0,1050,2,6,-4,428,228,656,0.652439024390244,0.347560975609756,-0.780487804878048,-3.21951219512195
22,4,8,15,1,1015,2,6,-4,195,426,621,0.314009661835749,0.685990338164251,-3.48792270531401,-0.51207729468599
22,4,8,16,1,1588,6,2,4,841,353,1194,0.704355108877722,0.295644891122278,3.63484087102178,0.365159128978225
22,4,8,17,0,617,6,2,4,0,223,223,0,1,-2,6
22,4,8,18,0,2932,2,6,-4,1537,1001,2538,0.605594956658786,0.394405043341214,-1.15524034672971,-2.84475965327029
22,4,8,19,0,662,2,6,-4,0,268,268,0,1,-6,2
22,4,8,20,0,1641,2,6,-4,851,396,1247,0.682437850842021,0.317562149157979,-0.540497193263833,-3.45950280673617
22,4,8,21,0,1799,2,6,-4,706,699,1405,0.502491103202847,0.497508896797153,-1.98007117437722,-2.01992882562278
22,4,8,22,1,874,6,2,4,480,0,480,1,0,6,-2
22,4,8,23,0,1080,6,2,4,223,463,686,0.325072886297376,0.674927113702624,0.600583090379009,3.39941690962099
22,4,8,24,1,987,2,6,-4,547,46,593,0.922428330522766,0.0775716694772344,1.37942664418212,-5.37942664418213
22,4,8,25,0,746,2,6,-4,0,352,352,0,1,-6,2
22,4,8,26,0,2332,6,2,4,1149,789,1938,0.592879256965944,0.407120743034056,2.74303405572755,1.25696594427245
22,4,8,27,0,1674,6,2,4,327,953,1280,0.25546875,0.74453125,0.0437500000000002,3.95625
22,4,8,28,0,1459,2,6,-4,744,321,1065,0.698591549295775,0.301408450704225,-0.411267605633803,-3.5887323943662
22,4,8,29,1,729,6,2,4,68,267,335,0.202985074626866,0.797014925373134,-0.376119402985075,4.37611940298507
22,4,8,30,0,1306,2,6,-4,566,346,912,0.620614035087719,0.379385964912281,-1.03508771929825,-2.96491228070175
22,4,8,31,1,1273,6,2,4,458,421,879,0.521046643913538,0.478953356086462,2.16837315130831,1.8316268486917
22,4,8,32,1,723,6,2,4,329,0,329,1,0,6,-2
22,4,8,33,1,1319,6,2,4,518,407,925,0.56,0.44,2.48,1.52
22,4,8,34,0,1874,2,6,-4,952,528,1480,0.643243243243243,0.356756756756757,-0.854054054054054,-3.14594594594595
22,4,8,35,1,1454,6,2,4,338,722,1060,0.318867924528302,0.681132075471698,0.550943396226415,3.44905660377358
22,4,8,36,1,664,6,2,4,270,0,270,1,0,6,-2
22,4,8,37,0,1178,6,2,4,178,606,784,0.227040816326531,0.772959183673469,-0.183673469387755,4.18367346938776
22,4,8,38,1,912,6,2,4,516,2,518,0.996138996138996,0.00386100386100386,5.96911196911197,-1.96911196911197
22,4,8,39,1,780,6,2,4,0,386,386,0,1,-2,6
22,4,8,40,1,787,2,6,-4,393,0,393,1,0,2,-6
22,4,8,41,0,841,2,6,-4,0,447,447,0,1,-6,2
22,4,8,42,1,4191,2,6,-4,2041,1756,3797,0.537529628654201,0.462470371345799,-1.69976297076639,-2.30023702923361
22,4,8,43,0,2709,2,6,-4,1122,1193,2315,0.484665226781857,0.515334773218143,-2.12267818574514,-1.87732181425486
22,4,8,44,0,663,6,2,4,269,0,269,1,0,6,-2
22,4,8,45,1,1994,6,2,4,697,903,1600,0.435625,0.564375,1.485,2.515
22,4,8,46,1,668,6,2,4,274,0,274,1,0,6,-2
22,4,8,47,0,710,2,6,-4,0,316,316,0,1,-6,2
22,4,8,48,1,1064,6,2,4,670,0,670,1,0,6,-2
22,4,8,49,1,799,6,2,4,0,405,405,0,1,-2,6
22,4,8,50,1,1031,6,2,4,339,298,637,0.532182103610675,0.467817896389325,2.2574568288854,1.7425431711146
22,4,8,51,0,908,2,6,-4,0,514,514,0,1,-6,2
22,4,8,52,1,679,6,2,4,285,0,285,1,0,6,-2
22,4,8,53,1,548,2,6,-4,0,154,154,0,1,-6,2
22,4,8,54,1,587,6,2,4,193,0,193,1,0,6,-2
22,4,8,55,1,1187,6,2,4,265,528,793,0.334174022698613,0.665825977301387,0.673392181588903,3.3266078184111
22,4,8,56,0,868,2,6,-4,447,27,474,0.943037974683544,0.0569620253164557,1.54430379746835,-5.54430379746835
22,4,8,57,1,690,6,2,4,0,296,296,0,1,-2,6
22,4,8,58,0,3493,6,2,4,1644,1455,3099,0.530493707647628,0.469506292352372,2.24394966118103,1.75605033881897
22,4,8,59,1,1066,6,2,4,265,407,672,0.394345238095238,0.605654761904762,1.1547619047619,2.84523809523809
22,4,8,60,0,1247,2,6,-4,517,336,853,0.60609613130129,0.39390386869871,-1.15123094958968,-2.84876905041032
22,4,8,61,1,694,6,2,4,0,300,300,0,1,-2,6
22,4,8,62,1,913,6,2,4,519,0,519,1,0,6,-2
22,4,8,63,1,1217,6,2,4,291,532,823,0.353584447144593,0.646415552855407,0.828675577156744,3.17132442284326
22,4,8,64,0,1607,2,6,-4,675,538,1213,0.556471558120363,0.443528441879637,-1.5482275350371,-2.4517724649629
22,4,8,65,1,1015,6,2,4,278,343,621,0.447665056360709,0.552334943639291,1.58132045088567,2.41867954911433
22,4,8,66,1,615,6,2,4,221,0,221,1,0,6,-2
22,4,8,67,1,1894,6,2,4,551,949,1500,0.367333333333333,0.632666666666667,0.938666666666667,3.06133333333333
22,4,8,68,1,1165,6,2,4,715,56,771,0.927367055771725,0.072632944228275,5.4189364461738,-1.4189364461738
22,4,8,69,1,3134,6,2,4,1504,1236,2740,0.548905109489051,0.451094890510949,2.39124087591241,1.60875912408759
22,4,8,70,0,1047,2,6,-4,318,335,653,0.48698315467075,0.51301684532925,-2.104134762634,-1.895865237366
22,4,8,71,0,710,2,6,-4,0,316,316,0,1,-6,2
22,4,8,72,1,961,6,2,4,567,0,567,1,0,6,-2
22,4,8,73,1,1361,6,2,4,378,589,967,0.390899689762151,0.609100310237849,1.12719751809721,2.87280248190279
22,4,8,74,1,1906,2,6,-4,662,850,1512,0.437830687830688,0.562169312169312,-2.4973544973545,-1.5026455026455
22,4,8,75,0,1156,2,6,-4,181,581,762,0.23753280839895,0.76246719160105,-4.0997375328084,0.0997375328083989
22,4,8,76,0,788,2,6,-4,394,0,394,1,0,2,-6
22,4,8,77,1,1054,2,6,-4,21,639,660,0.0318181818181818,0.968181818181818,-5.74545454545455,1.74545454545455
22,4,8,78,0,1434,2,6,-4,604,436,1040,0.580769230769231,0.419230769230769,-1.35384615384615,-2.64615384615385
22,4,8,79,1,2433,6,2,4,972,1067,2039,0.47670426679745,0.52329573320255,1.8136341343796,2.1863658656204
22,4,8,80,0,1198,6,2,4,418,386,804,0.519900497512438,0.480099502487562,2.1592039800995,1.8407960199005
22,4,8,81,0,1037,6,2,4,51,592,643,0.0793157076205288,0.920684292379471,-1.36547433903577,5.36547433903577
22,4,8,82,1,645,6,2,4,251,0,251,1,0,6,-2
22,4,8,83,1,577,6,2,4,0,183,183,0,1,-2,6
22,4,8,84,1,1906,6,2,4,769,743,1512,0.508597883597884,0.491402116402116,2.06878306878307,1.93121693121693
22,4,8,85,1,786,2,6,-4,77,315,392,0.196428571428571,0.803571428571429,-4.42857142857143,0.428571428571429
22,4,8,86,0,1050,6,2,4,380,276,656,0.579268292682927,0.420731707317073,2.63414634146341,1.36585365853659
22,4,8,87,0,557,6,2,4,0,163,163,0,1,-2,6
22,4,8,88,1,893,6,2,4,499,0,499,1,0,6,-2
22,4,8,89,1,727,6,2,4,0,333,333,0,1,-2,6
22,4,8,90,0,563,6,2,4,169,0,169,1,0,6,-2
22,4,8,91,1,1006,6,2,4,0,612,612,0,1,-2,6
22,4,8,92,1,525,6,2,4,131,0,131,1,0,6,-2
22,4,8,93,1,1024,6,2,4,225,405,630,0.357142857142857,0.642857142857143,0.857142857142857,3.14285714285714
22,4,8,94,1,596,2,6,-4,202,0,202,1,0,2,-6
22,4,8,95,0,770,2,6,-4,0,376,376,0,1,-6,2
22,4,8,96,0,997,2,6,-4,338,265,603,0.560530679933665,0.439469320066335,-1.51575456053068,-2.48424543946932
22,4,8,97,0,655,2,6,-4,0,261,261,0,1,-6,2
22,4,8,98,0,813,2,6,-4,419,0,419,1,0,2,-6
22,4,8,99,1,2322,6,2,4,858,1070,1928,0.445020746887967,0.554979253112033,1.56016597510373,2.43983402489627
22,4,8,100,1,890,6,2,4,381,115,496,0.768145161290323,0.231854838709677,4.14516129032258,-0.145161290322581
23,4,8,1,1,1081,2,6,-4,252,430,682,0.36950146627566,0.63049853372434,-3.04398826979472,-0.956011730205278
23,4,8,2,0,1006,2,6,-4,497,110,607,0.818780889621087,0.181219110378913,0.550247116968698,-4.5502471169687
23,4,8,3,1,1494,6,2,4,508,587,1095,0.463926940639269,0.536073059360731,1.71141552511416,2.28858447488584
23,4,8,4,1,1137,2,6,-4,449,289,738,0.60840108401084,0.39159891598916,-1.13279132791328,-2.86720867208672
23,4,8,5,0,821,2,6,-4,0,422,422,0,1,-6,2
23,4,8,6,0,1076,2,6,-4,345,332,677,0.5096011816839,0.4903988183161,-1.9231905465288,-2.0768094534712
23,4,8,7,0,1812,2,6,-4,650,763,1413,0.46001415428167,0.53998584571833,-2.31988676574664,-1.68011323425336
23,4,8,8,0,1410,2,6,-4,505,506,1011,0.499505440158259,0.500494559841741,-2.00395647873393,-1.99604352126607
23,4,8,9,0,871,2,6,-4,0,472,472,0,1,-6,2
23,4,8,10,0,719,2,6,-4,320,0,320,1,0,2,-6
23,4,8,11,1,2296,6,2,4,1047,850,1897,0.551924090669478,0.448075909330522,2.41539272535582,1.58460727464418
23,4,8,12,1,782,6,2,4,383,0,383,1,0,6,-2
23,4,8,13,0,912,2,6,-4,238,275,513,0.463937621832359,0.536062378167641,-2.28849902534113,-1.71150097465887
23,4,8,14,1,1112,2,6,-4,333,380,713,0.467040673211781,0.532959326788219,-2.26367461430575,-1.73632538569425
23,4,8,15,0,1813,6,2,4,423,991,1414,0.299151343705799,0.700848656294201,0.393210749646393,3.60678925035361
23,4,8,16,1,807,6,2,4,408,0,408,1,0,6,-2
23,4,8,17,1,1223,6,2,4,219,605,824,0.265776699029126,0.734223300970874,0.12621359223301,3.87378640776699
23,4,8,18,1,1482,6,2,4,561,522,1083,0.518005540166205,0.481994459833795,2.14404432132964,1.85595567867036
23,4,8,19,0,887,2,6,-4,0,488,488,0,1,-6,2
23,4,8,20,0,1177,2,6,-4,735,43,778,0.944730077120823,0.0552699228791774,1.55784061696658,-5.55784061696658
23,4,8,21,1,1172,6,2,4,503,270,773,0.650711513583441,0.349288486416559,3.20569210866753,0.794307891332471
23,4,8,22,1,864,6,2,4,465,0,465,1,0,6,-2
23,4,8,23,1,2610,6,2,4,1058,1153,2211,0.478516508367255,0.521483491632745,1.82813206693804,2.17186793306196
23,4,8,24,1,1130,2,6,-4,731,0,731,1,0,2,-6
23,4,8,25,0,1198,2,6,-4,145,654,799,0.181476846057572,0.818523153942428,-4.54818523153942,0.548185231539424
23,4,8,26,1,1750,6,2,4,900,451,1351,0.666173205033309,0.333826794966691,3.32938564026647,0.670614359733531
23,4,8,27,1,1118,6,2,4,422,297,719,0.58692628650904,0.41307371349096,2.69541029207232,1.30458970792768
23,4,8,28,0,1212,2,6,-4,448,365,813,0.551045510455105,0.448954489544895,-1.59163591635916,-2.40836408364084
23,4,8,29,0,2402,2,6,-4,1140,863,2003,0.569146280579131,0.430853719420869,-1.44682975536695,-2.55317024463305
23,4,8,30,0,1591,2,6,-4,611,581,1192,0.51258389261745,0.48741610738255,-1.8993288590604,-2.1006711409396
23,4,8,31,0,1429,2,6,-4,356,674,1030,0.345631067961165,0.654368932038835,-3.23495145631068,-0.76504854368932
23,4,8,32,1,1264,6,2,4,596,269,865,0.689017341040462,0.310982658959538,3.5121387283237,0.487861271676301
23,4,8,33,1,877,6,2,4,129,349,478,0.269874476987448,0.730125523012552,0.158995815899582,3.84100418410042
23,4,8,34,0,796,2,6,-4,389,8,397,0.979848866498741,0.0201511335012594,1.83879093198992,-5.83879093198992
23,4,8,35,0,713,2,6,-4,0,314,314,0,1,-6,2
23,4,8,36,1,585,6,2,4,186,0,186,1,0,6,-2
23,4,8,37,1,1330,6,2,4,422,509,931,0.45327604726101,0.54672395273899,1.62620837808808,2.37379162191192
23,4,8,38,1,599,6,2,4,200,0,200,1,0,6,-2
23,4,8,39,0,1242,2,6,-4,272,571,843,0.322657176749703,0.677342823250297,-3.41874258600237,-0.581257413997627
23,4,8,40,1,2034,6,2,4,763,872,1635,0.466666666666667,0.533333333333333,1.73333333333333,2.26666666666667
23,4,8,41,0,928,2,6,-4,194,335,529,0.366729678638941,0.633270321361059,-3.06616257088847,-0.933837429111531
23,4,8,42,0,1065,2,6,-4,378,288,666,0.567567567567568,0.432432432432432,-1.45945945945946,-2.54054054054054
23,4,8,43,1,1845,6,2,4,595,851,1446,0.411479944674965,0.588520055325035,1.29183955739972,2.70816044260028
23,4,8,44,1,775,6,2,4,376,0,376,1,0,6,-2
23,4,8,45,0,770,2,6,-4,0,371,371,0,1,-6,2
23,4,8,46,1,2551,6,2,4,1306,846,2152,0.606877323420074,0.393122676579926,2.8550185873606,1.14498141263941
23,4,8,47,1,2037,6,2,4,602,1036,1638,0.367521367521368,0.632478632478632,0.94017094017094,3.05982905982906
23,4,8,48,0,639,6,2,4,240,0,240,1,0,6,-2
23,4,8,49,0,1219,2,6,-4,513,307,820,0.625609756097561,0.374390243902439,-0.995121951219512,-3.00487804878049
23,4,8,50,1,905,6,2,4,506,0,506,1,0,6,-2
23,4,8,51,1,1262,6,2,4,391,472,863,0.453070683661645,0.546929316338355,1.62456546929316,2.37543453070684
23,4,8,52,0,1108,2,6,-4,519,190,709,0.732016925246826,0.267983074753174,-0.143864598025388,-3.85613540197461
23,4,8,53,1,909,6,2,4,114,396,510,0.223529411764706,0.776470588235294,-0.211764705882353,4.21176470588235
23,4,8,54,0,1444,2,6,-4,384,661,1045,0.367464114832536,0.632535885167464,-3.06028708133971,-0.939712918660287
23,4,8,55,0,828,2,6,-4,0,429,429,0,1,-6,2
23,4,8,56,0,818,2,6,-4,409,10,419,0.976133651551313,0.0238663484486874,1.8090692124105,-5.8090692124105
23,4,8,57,0,757,2,6,-4,0,358,358,0,1,-6,2
23,4,8,58,0,1328,2,6,-4,497,432,929,0.534983853606028,0.465016146393972,-1.72012917115178,-2.27987082884822
23,4,8,59,0,723,2,6,-4,0,324,324,0,1,-6,2
23,4,8,60,0,1510,2,6,-4,720,391,1111,0.648064806480648,0.351935193519352,-0.815481548154815,-3.18451845184518
23,4,8,61,1,718,6,2,4,0,319,319,0,1,-2,6
23,4,8,62,1,1039,6,2,4,640,0,640,1,0,6,-2
23,4,8,63,1,607,6,2,4,0,208,208,0,1,-2,6
23,4,8,64,0,1202,2,6,-4,582,221,803,0.724782067247821,0.275217932752179,-0.201743462017435,-3.79825653798257
23,4,8,65,0,535,2,6,-4,0,136,136,0,1,-6,2
23,4,8,66,0,1221,2,6,-4,720,102,822,0.875912408759124,0.124087591240876,1.00729927007299,-5.00729927007299
23,4,8,67,0,1673,2,6,-4,629,645,1274,0.493720565149137,0.506279434850863,-2.05023547880691,-1.94976452119309
23,4,8,68,1,1927,6,2,4,1021,507,1528,0.668193717277487,0.331806282722513,3.3455497382199,0.654450261780105
23,4,8,69,0,1558,6,2,4,319,840,1159,0.275237273511648,0.724762726488352,0.201898188093184,3.79810181190682
23,4,8,70,0,1427,2,6,-4,492,536,1028,0.478599221789883,0.521400778210117,-2.17120622568093,-1.82879377431907
23,4,8,71,0,730,2,6,-4,0,331,331,0,1,-6,2
23,4,8,72,1,880,6,2,4,380,101,481,0.79002079002079,0.20997920997921,4.32016632016632,-0.32016632016632
23,4,8,73,1,994,6,2,4,251,344,595,0.421848739495798,0.578151260504202,1.37478991596639,2.62521008403361
23,4,8,74,1,638,6,2,4,239,0,239,1,0,6,-2
23,4,8,75,0,1570,2,6,-4,707,464,1171,0.603757472245944,0.396242527754056,-1.16994022203245,-2.83005977796755
23,4,8,76,0,1298,6,2,4,561,338,899,0.624026696329255,0.375973303670745,2.99221357063404,1.00778642936596
23,4,8,77,1,849,6,2,4,0,450,450,0,1,-2,6
23,4,8,78,1,2171,6,2,4,903,869,1772,0.509593679458239,0.490406320541761,2.07674943566591,1.92325056433409
23,4,8,79,0,1229,2,6,-4,341,489,830,0.410843373493976,0.589156626506024,-2.71325301204819,-1.28674698795181
23,4,8,80,1,1523,6,2,4,819,305,1124,0.72864768683274,0.27135231316726,3.82918149466192,0.170818505338078
23,4,8,81,0,668,2,6,-4,0,269,269,0,1,-6,2
23,4,8,82,1,720,6,2,4,321,0,321,1,0,6,-2
23,4,8,83,1,758,6,2,4,0,359,359,0,1,-2,6
23,4,8,84,1,1060,6,2,4,629,32,661,0.951588502269289,0.048411497730711,5.61270801815431,-1.61270801815431
23,4,8,85,0,646,6,2,4,0,247,247,0,1,-2,6
